gene	norm1	norm2	norm3	norm4	norm5	norm6
440456	0.0	0.0	0.0	0.0	0.0	0.0
4880	0.0	0.0	0.0	0.0	0.0	0.0
283387	0.0	0.0	0.0	0.0	0.0	0.0
63941	0.0	0.0	0.0	0.0	0.0	0.0
85462	0.0	0.0	0.0	0.0	0.0	0.0
727738	0.0	0.0	0.0	0.0	0.0	0.0
2923	0.0	0.0	0.0	0.0	0.0	0.0
202299	0.0	0.0	0.0	0.0	0.0	0.0
196475	0.0	0.0	0.0	0.0	0.0	0.0
404635	0.0	0.0	0.0	0.0	0.0	0.0
3627	0.0	0.0	0.0	0.0	0.0	0.0
84337	0.0	0.0	0.0	0.0	0.0	0.0
79698	0.0	0.0	0.0	0.0	0.0	0.0
114569	0.0	0.0	0.0	0.0	0.0	0.0
119358	0.050547286663736785	0.0	0.0	0.0	0.0	0.08708046416947254
5719	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100151684	0.0	0.0	0.0	0.0	0.0	0.0
115752	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
284800	0.0	0.0	0.0	0.0	0.0	0.0
65078	0.0	0.0	0.0	0.0	0.0	0.0
51614	0.0	0.0	0.0	0.0	0.0	0.0
84693	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
154215	0.0	0.0	0.0	0.0	0.0	0.0
100131205	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
286442	0.0	0.0	0.0	0.0	0.0	0.0
100133029	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
100422961	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
2972	0.0	0.0	0.0	0.0	0.0	0.0
132884	0.0	0.0	0.0	0.0	0.0	0.0
9662	0.0	0.0	0.0	0.0	0.0	0.0
3725	0.0	0.0	0.0	0.0	0.0	0.0
55773	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
166	0.0	0.0	0.0	0.0	0.0	0.0
387753	0.0	0.0	0.0	0.0	0.0	0.0
11135	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
8624	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
84068	0.0	0.0	0.0	0.0	0.0	0.0
55568	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
92126	0.0	0.0	0.0	0.0	0.0	0.0
2039	0.0	0.0	0.0	0.0	0.0	0.0
286238	0.0	0.0	0.0	0.0	0.0	0.0
353139	0.0	0.0	0.0	0.0	0.0	0.0
54825	0.0	0.0	0.0	0.0	0.0	0.0
285740	0.0	0.0	0.0	0.0	0.0	0.0
100287301	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
89958	0.0	0.0	0.0	0.0	0.0	0.0
149703	0.0	0.0	0.0	0.0	0.0	0.0
84892	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
3991	0.0	0.0	0.0	0.0	0.0	0.0
200261	0.0	0.0	0.0	0.0	0.0	0.0
10492	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
81696	0.0	0.0	0.0	0.0	0.0	0.0
55212	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100271098	0.0	0.0	0.0	0.0	0.0	0.017303364735964978
79780	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
10681	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
55090	0.0	0.0	0.0	0.0	0.0	0.0
390059	0.0	0.0	0.0	0.0	0.0	0.0
4760	0.0	0.0	0.0	0.0	0.0	0.0
642394	0.0	0.0	0.0	0.0	0.0	0.0
100505591	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
390195	0.0	0.0	0.0	0.0	0.0	0.0
89886	0.0	0.0	0.0	0.0	0.0	0.0
100133160	0.0	0.0	0.0	0.0	0.0	0.017303364735964978
85480	0.0	0.0	0.0	0.0	0.0	0.0
91875	0.0	0.0	0.0	0.0	0.0	0.0
55033	0.0	0.0	0.0	0.0	0.0	0.0
4336	0.0	0.0	0.0	0.0	0.0	0.0
55634	0.0	0.0	0.0	0.0	0.0	0.0
25782	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
729774	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
340980	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
57458	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
57653	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
9834	0.0	0.0	0.0	0.0	0.0	0.0
51187	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
284904	0.0	0.0	0.0	0.0	0.0	0.0
391137	0.0	0.0	0.0	0.0	0.0	0.0
390110	0.0	0.0	0.0	0.0	0.0	0.0
147912	0.0	0.0	0.0	0.0	0.0	0.0
1032	0.0	0.0	0.0	0.0	0.0	0.0
9858	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
201288	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
27349	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
64175	0.0	0.0	0.0	0.0	0.0	0.0
112858	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
158781	0.0	0.0	0.0	0.0	0.0	0.017303364735964978
100289143	0.0	0.0	0.0	0.0	0.0	0.0
26056	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
440792	0.0	0.0	0.0	0.0	0.0	0.0
8570	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
4678	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
347735	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
10057	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
3418	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
9526	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
55851	0.0	0.0	0.0	0.0	0.0	0.0
50509	0.0	0.0	0.0	0.0	0.0	0.0
646719	0.0	0.0	0.0	0.0	0.0	0.0
149157	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
3754	0.0	0.0	0.0	0.0	0.0	0.0
9031	0.0	0.0	0.0	0.0	0.0	0.0
10885	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
400548	0.0	0.0	0.0	0.0	0.0	0.0
338002	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
127069	0.0	0.0	0.0	0.0	0.0	0.0
57562	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5863	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
275	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
51115	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
122953	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
55061	0.0	0.0	0.0	0.0	0.0	0.0
23474	0.050547286663736785	0.0	0.0	0.0	0.21368132542333454	0.017303364735964978
63924	0.0	0.0	0.0	0.0	0.0	0.0
11098	0.0	0.0	0.0	0.0	0.0	0.0
9777	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
497661	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
445582	0.0	0.0	0.0	0.0	0.0	0.0
400410	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
51816	0.0	0.0	0.0	0.0	0.0	0.0
100134041	0.0	0.0	0.0	0.0	0.0	0.0
100131508	0.0	0.0	0.0	0.0	0.0	0.0
7737	0.0	0.0	0.0	0.0	0.0	0.0
54081	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
100128178	0.0	0.0	0.0	0.0	0.0	0.0
10274	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
23786	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
401282	0.0	0.0	0.0	0.0	0.0	0.0
388886	0.0	0.0	0.0	0.0	0.0	0.0
146850	0.0	0.0	0.0	0.0	0.0	0.0
92342	0.0	0.0	0.0	0.0	0.0	0.0
9997	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5626	0.0	0.0	0.0	0.0	0.0	0.0
131566	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
80199	0.0	0.0	0.0	0.0	0.0	0.0
344752	0.0	0.0	0.0	0.0	0.0	0.0
645513	0.0	0.0	0.0	0.0	0.0	0.0
23244	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
642	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
54737	0.0	0.0	0.0	0.0	0.0	0.0
2632	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
83549	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
10580	0.0	0.0	0.0	0.0	0.0	0.0
128817	0.0	0.0	0.0	0.0	0.0	0.0
2087	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
6875	0.0	0.0	0.0	0.0	0.0	0.0
144097	0.0	0.0	0.0	0.0	0.0	0.0
81871	0.0	0.0	0.0	0.0	0.0	0.0
728597	0.0	0.11152044233595451	0.0	0.0	0.0	0.0
113510	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
57214	0.0	0.0	0.0	0.0	0.0	0.0
7779	0.0	0.0	0.0	0.0	0.0	0.0
153478	0.32654383646830776	0.0	0.0	0.0	0.0	0.054351440292319274
126364	0.0	0.0	0.0	0.0	0.0	0.0
158586	0.0	0.0	0.0	0.0	0.0	0.0
554236	0.0	0.0	0.0	0.0	0.0	0.0
114827	0.0	0.0	0.0	0.0	0.0	0.0
285771	0.0	0.0	0.0	0.0	0.0	0.0
100128740	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
3664	0.0	0.0	0.0	0.0	0.0	0.0
55449	0.0	0.0	0.0	0.0	0.0	0.0
27302	0.0	0.0	0.0	0.0	0.0	0.0
29115	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
94134	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
9986	0.0	0.0	0.0	0.0	0.0	0.0
28227	0.0	0.0	0.0	0.0	0.0	0.0
10419	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
283110	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
729240	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
6671	0.0	0.0	0.0	0.0	0.0	0.0
10782	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
645233	0.0	0.0	0.0	0.0	0.0	0.0
56052	0.0	0.0	0.0	0.0	0.0	0.0
84501	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
10962	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
6366	0.0	0.0	0.0	0.0	0.0	0.0
6870	0.0	0.0	0.0	0.0	0.0	0.0
145499	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
100128822	0.0	0.0	0.0	0.0	0.0	0.0
266971	0.0	0.0	0.0	0.0	0.0	0.0
10568	0.0	0.0	0.0	0.0	0.0	0.0
84913	0.0	0.0	0.0	0.0	0.0	0.0
644794	0.0	0.0	0.0	0.0	0.0	0.0
202018	0.0	0.0	0.0	0.0	0.0	0.0
148581	0.0	0.0	0.0	0.0	0.0	0.0
63978	0.0	0.0	0.0	0.0	0.0	0.0
345930	0.0	0.0	0.0	0.0	0.0	0.0
54949	0.0	0.0	0.0	0.0	0.0	0.0
121260	0.0	0.0	0.0	0.0	0.0	0.0
132332	0.0	0.0	0.0	0.0	0.0	0.0
26262	0.0	0.0	0.0	0.0	0.0	0.0
2108	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
6924	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
11004	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
23329	0.0	0.0	0.0	0.0	0.0	0.0
791115	0.0	0.0	0.0	0.0	0.0	0.0
152992	0.0	0.0	0.0	0.0	0.0	0.0
2526	0.0	0.0	0.0	0.0	0.0	0.0
84083	0.0	0.0	0.0	0.0	0.0	0.0
100526767	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
80013	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5701	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
400568	0.0	0.0	0.0	0.0	0.0	0.0
100287673	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
160335	0.0	0.0	0.0	0.0	0.0	0.0
56271	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
8140	0.047623017584786306	0.08862958957273502	0.0	0.0	0.0	0.05554900465767242
221241	0.0	0.0	0.0	0.0	0.0	0.0
100131395	0.0	0.0	0.0	0.0	0.0	0.0
5934	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5699	0.0	0.0	0.0	0.0	0.0	0.0
23217	0.0	0.0	0.0	0.0	0.0	0.0
1737	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
283440	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5433	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
284214	0.0	0.0	0.0	0.0	0.0	0.0
9235	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100287419	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
100033441	0.0	0.0	0.0	0.0	0.0	0.0
11157	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
4691	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
337969	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
100132363	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
347468	0.0	0.0	0.0	0.0	0.0	0.0
9810	0.0	0.0	0.0	0.0	0.0	0.0
55359	0.0	0.0	0.0	0.0	0.0	0.0
146456	0.0	0.0	0.0	0.0	0.0	0.0
902	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
26683	0.0	0.0	0.0	0.0	0.0	0.0
51111	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
100144604	0.0	0.0	0.0	0.0	0.0	0.0
6273	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
29952	0.0	0.0	0.0	0.0	0.0	0.0
975	0.0	0.0	0.0	0.15028241789763305	0.0	0.0
132299	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
9380	0.0	0.0	0.0	0.0	0.0	0.0
285697	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
146540	0.0	0.0	0.0	0.0	0.0	0.0
127829	0.0	0.0	0.0	0.0	0.0	0.0
115950	0.0	0.0	0.0	0.0	0.0	0.0
91433	0.15809474144321786	0.11799071870154439	0.369895372435421	0.2321224773821054	0.2530819373550834	0.1849197648461102
11236	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
84662	0.0	0.0	0.0	0.0	0.0	0.0
2162	0.0	0.0	0.0	0.0	0.0	0.0
26494	0.0	0.0	0.0	0.0	0.0	0.0
9344	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
79758	0.0	0.0	0.0	0.0	0.0	0.0
22916	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
3299	0.0	0.0	0.0	0.0	0.0	0.0
23765	0.0	0.0	0.0	0.0	0.0	0.0
10231	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
652799	0.0	0.0	0.0	0.0	0.0	0.0
26130	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
4664	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
157556	0.0	0.0	0.0	0.0	0.0	0.0
440435	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
55665	0.0	0.0	0.0	0.0	0.0	0.0
79814	0.0	0.0	0.0	0.0	0.0	0.0
101	0.0	0.0	0.0	0.0	0.0	0.0
9625	0.0	0.0	0.0	0.0	0.0	0.0
54534	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
203228	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
29062	0.0	0.0	0.0	0.0	0.0	0.0
10804	0.0	0.0	0.0	0.0	0.0	0.0
79727	0.0	0.0	0.0	0.0	0.0	0.0
3294	0.0	0.0	0.0	0.0	0.0	0.0
100132439	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
55644	0.0	0.0	0.0	0.0	0.0	0.0
9063	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
84656	0.0	0.0	0.0	0.0	0.0	0.0
127495	0.0	0.0	0.0	0.0	0.0	0.0
85508	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
378951	0.0	0.0	0.0	0.0	0.0	0.0
79656	0.0	0.0	0.0	0.0	0.0	0.0
81847	0.0	0.0	0.0	0.0	0.0	0.0
2729	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
388503	0.0	0.0	0.0	0.0	0.0	0.0
51198	0.0	0.0	0.0	0.0	0.0	0.0
285281	0.0	0.0	0.0	0.0	0.0	0.0
3486	0.0	0.0	0.0	0.0	0.0	0.0
131890	0.0	0.0	0.0	0.0	0.0	0.0
646241	0.0	0.0	0.0	0.0	0.0	0.0
100129534	0.0	0.0	0.0	0.0	0.0	0.0
5826	0.0	0.0	0.0	0.0	0.0	0.0
23046	0.0	0.0	0.0	0.0	0.0	0.0
4004	0.0	0.0	0.0	0.0	0.0	0.0
574	0.0	0.0	0.0	0.0	0.0	0.0
56130	0.0	0.0	0.0	0.0	0.0	0.0
100126693	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
10209	0.0	0.0	0.0	0.0	0.0	0.0
11092	0.0	0.0	0.0	0.0	0.0	0.0
100302291	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
84981	0.0	0.0	0.0	0.0	0.0	0.0
55346	0.0	0.0	0.0	0.0	0.0	0.0
27190	0.0	0.0	0.0	0.0	0.0	0.0
93668	0.0	0.0	0.0	0.0	0.0	0.0
4099	0.0	0.0	0.0	0.0	0.0	0.0
122769	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
6139	0.0	0.0	0.0	0.0	0.0	0.0
24149	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
219844	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
153893	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
155382	0.0	0.0	0.0	0.0	0.0	0.0
6641	0.0	0.0	0.0	0.0	0.0	0.0
55973	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5224	0.0	0.0	0.0	0.0	0.0	0.0
9069	0.0	0.0	0.0	0.0	0.0	0.0
84529	0.0	0.0	0.0	0.0	0.0	0.0
5819	0.0	0.0	0.0	0.0	0.0	0.0
80308	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
26140	0.0	0.0	0.0	0.0	0.0	0.0
137492	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
79187	0.0	0.0	0.0	0.0	0.0	0.0
203510	0.0	0.0	0.0	0.0	0.0	0.0
5025	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
23349	0.0	0.0	0.0	0.0	0.0	0.0
114182	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
55502	0.0	0.0	0.0	0.0	0.0	0.0
130367	0.0	0.0	0.0	0.0	0.0	0.0
23014	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
440117	0.0	0.0	0.0	0.0	0.0	0.0
147339	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
645360	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
137964	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
654322	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
80011	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
26668	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
3452	0.0	0.0	0.0	0.0	0.0	0.0
10744	0.0	0.0	0.0	0.0	0.0	0.0
338579	0.0	0.0	0.0	0.0	0.0	0.0
100128093	0.0	0.0	0.0	0.0	0.0	0.0
81341	0.0	0.0	0.0	0.0	0.0	0.0
159007	0.06340642377742223	0.1461858411609449	0.0	0.0	0.0	0.01910593163728746
594840	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
28511	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
57471	0.0	0.0	0.0	0.0	0.0	0.0
57801	0.0	0.0	0.0	0.0	0.0	0.0
2624	0.0	0.0	0.0	0.0	0.0	0.0
161497	0.0	0.0	0.0	0.0	0.0	0.0
140803	0.0	0.0	0.0	0.0	0.0	0.0
100507352	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
127703	0.0	0.0	0.0	0.0	0.0	0.0
439943	0.0	0.0	0.0	0.0	0.0	0.0
23048	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
116412	0.0	0.0	0.0	0.0	0.0	0.0
100147763	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
81	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
677816	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
80765	0.0	0.0	0.0	0.0	0.0	0.0
53340	0.0	0.0	0.0	0.0	0.0	0.0
57226	0.0	0.0	0.0	0.0	0.0	0.0
642791	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
1894	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100506243	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
340895	0.0	0.0	0.0	0.0	0.0	0.0
3745	0.0	0.0	0.0	0.0	0.0	0.0
79947	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
645922	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
140731	0.0	0.0	0.0	0.0	0.0	0.0
22943	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
66035	0.0	0.0	0.0	0.0	0.0	0.0
100462836	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
100289605	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
84987	0.0	0.0	0.0	0.0	0.0	0.0
100132319	0.0	0.0	0.0	0.0	0.0	0.0
653479	0.0	0.0	0.0	0.0	0.0	0.0
79634	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
692092	0.0	0.0	0.0	0.0	0.0	0.0
3764	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
1965	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
8717	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
56139	0.0	0.0	0.0	0.0	0.0	0.0
26353	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
140623	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
11011	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
100169837	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
606	0.0	0.0	0.0	0.0	0.0	0.0
285941	0.0	0.0	0.0	0.0	0.0	0.0
727957	0.050547286663736785	0.11152044233595451	0.0	0.0	0.0	0.017303364735964978
654085	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
92104	0.0	0.0	0.0	0.0	0.0	0.0
5349	0.0	0.0	0.0	0.0	0.0	0.0
57178	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
90843	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
10046	0.0	0.0	0.0	0.0	0.0	0.0
100189333	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
54516	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
2367	0.0	0.0	0.0	0.0	0.0	0.0
100288333	0.06340642377742223	0.0	0.0	0.0	0.0	0.0
4041	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
494197	0.0	0.0	0.0	0.0	0.0	0.0
60592	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
389658	0.0	0.08862958957273502	0.5020273106512921	0.0	0.0	0.0
389158	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
8454	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
29887	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
10501	0.0	0.0	0.0	0.0	0.0	0.0
59349	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
10014	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
92906	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
677845	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
100133207	0.0	0.0	0.0	0.0	0.0	0.0
56987	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
146923	0.0	0.0	0.0	0.0	0.0	0.0
79957	0.0	0.0	0.0	0.0	0.0	0.0
53635	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
54805	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
9698	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
2869	0.14935274351166353	0.20420221306928946	0.2678106786995519	0.1427853628264571	0.3753799474056669	0.011561526052476512
342527	0.0	0.0	0.0	0.0	0.0	0.0
6943	0.0	0.0	0.0	0.0	0.0	0.0
255919	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
285401	0.0	0.0	0.0	0.0	0.0	0.0
2621	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
514	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
11140	0.0	0.0	0.0	0.0	0.0	0.0
100129408	0.0	0.08862958957273502	0.0	0.0	0.0	0.013490031860920454
4671	0.0	0.0	0.0	0.0	0.0	0.0
150274	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
9253	0.0	0.0	0.0	0.0	0.0	0.0
129563	0.0	0.0	0.0	0.0	0.0	0.0
389901	0.11096945012353027	0.0	0.0	0.0	0.0	0.0
10278	0.0	0.0	0.0	0.0	0.0	0.0
84735	0.0	0.0	0.0	0.0	0.0	0.0
54939	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
26151	0.0	0.0	0.0	0.0	0.0	0.0
100128155	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
23559	0.0	0.0	0.0	0.0	0.0	0.0
100113384	0.0	0.0	0.0	0.0	0.0	0.0
23647	0.0	0.0	0.0	0.0	0.0	0.0
51616	0.0	0.0	0.0	0.0	0.0	0.0
283927	0.0	0.0	0.0	0.0	0.0	0.0
374500	0.0	0.0	0.0	0.0	0.0	0.0
27316	0.047623017584786306	0.08862958957273502	0.0	0.0	0.0	0.05554900465767242
22871	0.0	0.0	0.0	0.0	0.0	0.0
4121	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
80213	0.0	0.0	0.0	0.0	0.0	0.0
822	0.0	0.0	0.0	0.0	0.0	0.0
3995	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
79084	0.0	0.0	0.0	0.0	0.29584579528202715	0.0
4888	0.0	0.0	0.0	0.0	0.0	0.0
6822	0.0	0.0	0.0	0.0	0.0	0.0
100033453	0.0	0.0	0.0	0.0	0.0	0.0
489	0.0	0.0	0.0	0.0	0.0	0.0
53838	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
650662	0.0	0.0	0.0	0.0	0.0	0.0
344022	0.0	0.20981568819155721	0.0	0.0	0.0	0.0
64965	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5686	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
55790	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
374928	0.0	0.0	0.0	0.0	0.0	0.0
2746	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
692111	0.0	0.0	0.0	0.0	0.0	0.017303364735964978
11104	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
2056	0.0	0.0	0.0	0.0	0.0	0.0
55646	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
326321	0.0	0.1461858411609449	0.0	0.0	0.0	0.0
284996	0.0	0.0	0.0	0.0	0.0	0.0
283860	0.0	0.0	0.0	0.0	0.0	0.0
30846	0.0	0.0	0.0	0.0	0.45162665915479067	0.0
100293748	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
147172	0.0	0.0	0.0	0.0	0.0	0.0
10208	0.0	0.0	0.0	0.0	0.0	0.0
494127	0.0	0.0	0.0	0.0	0.0	0.0
1009	0.0	0.0	0.0	0.0	0.0	0.0
58526	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
100288181	0.0	0.0	0.0	0.0	0.0	0.05798346369741207
84288	0.0	0.0	0.0	0.0	0.0	0.0
1296	0.0	0.0	0.0	0.0	0.0	0.0
4211	0.0	0.0	0.0	0.0	0.0	0.028956763944213808
5705	0.0	0.0	0.0	0.0	0.0	0.0
3107	0.0	0.0	0.0	0.0	0.0	0.0
